Sample,Prin1,Prin2,Prin3,Prin4
GA,0.014174172,-0.003600499,6.76155E-05,0.001244897
GA,-2.08151E-06,-0.007345132,-0.00164075,0.010103661
GA,0.005186053,-0.002358124,-0.000460991,0.004191625
GA,0.008400915,-0.002739115,-0.000160005,0.000393458
GA,0.018140359,0.001620945,-2.60097E-05,0.0017743
GA,0.012661233,0.000856024,0.000192484,0.001418366
GA,-0.004425979,-0.007081155,-0.001324569,0.008474277
GA,0.008423222,-0.005984901,-0.001104703,0.00683709
GA,0.013329423,0.001159577,-0.000110163,0.003219333
GA,0.001448592,-0.011244851,-0.000536722,0.002310079
GA,0.018621371,0.001282095,0.000823383,-0.001286246
GA,-0.001798714,-0.009866024,-0.000814834,0.004956429
GA,0.004714046,0.000375383,0.00049353,0.000414073
GA,0.012467019,-0.003358982,-0.001094229,0.006939524
GA,0.013852144,0.000505242,0.000320988,0.000487929
GA,-0.008780301,0.010376298,0.001007914,-0.002886511
GA,0.016669403,-0.000552653,0.000822134,-0.001487409
GA,0.004121327,0.000780215,0.000146651,0.000647892
GA,-0.001605356,-0.008361167,0.001245767,-0.004070482
GA,0.017566058,0.004286355,-0.000302674,0.003547263
GA,0.020448272,0.002342957,-0.00057882,0.00391627
GA,-0.00198865,-0.004438319,0.001736836,-0.004738419
GA,-0.011457525,0.007707267,0.000990748,-0.000761174
GA,0.015022678,-0.006884601,-0.001108636,0.007109959
GA,0.008288873,0.003169612,0.000834304,-0.001584289
GA,0.002374767,0.000920406,0.000433972,0.000391873
GA,0.008628728,-0.000868092,0.000763691,-0.002240239
GA,-0.001170927,0.001410942,0.000691379,-0.002175113
GA,-0.011477232,0.002301114,0.002763204,-0.005171832
GA,0.01801471,0.002205737,-0.000221861,0.002524957
GA,0.015024825,-0.004137225,-0.000692361,0.004303691
GA,0.01049468,0.006889281,0.001303471,-0.003911838
GA,-0.003701985,0.003596046,0.000800009,-0.002143616
GA,0.009944073,-0.01138417,7.43897E-05,0.001488515
GA,-0.010798249,-0.012984086,0.000979299,-0.006223821
GA,-0.002550791,0.007310018,-2.45462E-05,0.002249137
GA,0.010274546,0.001875987,0.001301003,-0.003531766
GA,0.008823825,-0.003102608,0.000959758,-0.000907334
GA,-0.009373558,0.000153675,-0.000462763,0.003667413
GA,-0.005519682,-0.013015511,5.38549E-06,-0.000453418
GA,0.002616468,0.000625933,0.000216841,0.00097902
GA,-0.009454106,0.007569415,-0.000251521,0.002654238
GA,-0.001098074,0.004898304,0.000950464,-0.002734722
GA,-0.008919033,-0.001381898,0.001556345,-0.008191919
GA,0.002016733,-0.000681715,0.000128868,0.004159174
GA,0.016742021,0.003668656,0.000749214,-0.001216196
GA,0.015131464,-0.002400848,-0.000474463,0.003514161
GA,-0.005607372,-0.002990451,0.000392636,-3.11026E-05
GA,0.01519547,0.005418458,3.76762E-05,0.002110494
GA,0.020556084,0.003597683,0.00049525,-0.000329996
GA,0.005008605,0.01023778,0.000414888,0.00178288
GA,0.01700841,0.002913684,-0.000260055,0.00387385
GA,0.003530547,-0.003065831,-0.000154354,0.002479977
GA,0.010942471,0.00083269,0.000193132,0.001528127
GA,0.018380821,0.005089931,0.001188158,-0.002500327
GA,-0.011695475,-0.006176749,-0.000904072,0.005948583
GA,0.01795829,0.001114743,0.000100482,0.001987761
GA,0.012480484,0.002999859,0.000749706,-0.000703586
GA,0.004228712,-0.013430281,-0.000895563,0.006552617
GA,-0.000334592,7.72759E-05,0.000297717,5.42548E-05
GA,0.019586042,-0.000112558,-0.000924348,0.005132005
GA,0.00482341,-0.005590594,8.99525E-06,0.000450681
GA,-8.16467E-05,-0.007948139,0.000113776,0.000249594
GA,0.013027998,0.001652927,0.000301297,0.000929815
GA,0.011757955,-0.008835141,0.000150259,0.002444547
GA,-0.004998803,-0.010340723,0.001401182,-0.003479472
GA,0.012398913,0.002367506,0.000162405,0.00301537
GA,0.020933343,0.003349056,0.000310153,3.02908E-05
GA,0.008059091,0.002099194,0.000924603,-0.002094574
GA,0.010988223,-0.005289798,0.000406541,0.000169983
GA,0.005104295,0.008179929,9.67898E-06,0.002872761
GA,-0.006570322,0.005095965,0.000955029,-0.001871251
GA,-0.004703493,-0.001826679,0.000183366,0.002634175
GA,-0.00239921,-0.00105317,-0.000501628,0.004400151
GA,0.001879436,-0.008260688,6.53826E-05,0.001348017
GA,0.020838356,0.003192174,-0.000815633,0.004794003
GA,0.006804448,0.00483654,0.000759502,0.000358762
GA,-0.001563839,-0.005234286,-0.001221587,0.010251065
GA,-0.001609491,-0.013996237,-0.000193562,0.001520989
GA,0.019573306,0.004263379,0.002641152,-0.006618723
GA,0.019049452,0.001492931,4.74716E-05,0.001463482
GA,0.004343091,0.003464292,-0.00088407,0.009149578
GA,-0.007372554,-0.004160426,-0.000507427,0.004003315
GA,-0.016248511,-0.001184572,-4.58407E-05,0.000369439
GA,-0.000472182,0.004814396,0.000860488,-0.002433097
GA,-0.001208506,-0.010126392,0.001266776,-0.004468037
GA,0.009982994,-0.008514069,-0.000704841,0.004635378
GA,0.007282693,0.00321345,0.000110469,0.002829389
GA,0.000113918,-0.010451014,0.000617159,-0.001106747
GA,-0.000794788,0.014059745,0.001208136,-0.003562827
GA,0.006398525,0.002660852,0.000540411,3.2083E-06
GA,0.001190193,-0.000894404,-0.000735892,0.006169403
GA,0.020177231,0.001255836,-0.000900089,0.005248147
GA,0.020814091,0.001034768,-0.000978171,0.005917016
GA,-0.009079366,-0.01515585,-5.83565E-05,-0.001153877
GA,-0.008292602,0.008928402,0.001432122,-0.004506401
GA,0.009753185,-0.006468834,-0.00032793,0.002961762
GA,-0.004909412,-0.002082564,0.000823268,-0.00498653
GA,0.010223393,-0.001612258,0.000980079,-0.001081547
GA,-0.011928537,-0.010191518,-0.001623644,0.00986602
GA,-0.002054647,0.011176712,0.000760631,-0.001054819
GA,-0.005319629,-0.008149377,-0.000889565,0.006227292
GA,0.009182695,-0.008012106,0.000104687,0.001362066
GA,0.001268787,-0.001600763,-0.000232233,0.001249697
GA,0.01328541,0.001353621,0.000251589,0.002173703
GA,-0.018135709,0.0011253,-0.000305185,0.000466876
GA,0.012786098,-0.001808058,-0.000834921,0.006240589
GA,-0.014672991,0.010710569,0.000468898,0.002905487
GA,-0.000803279,-0.001858069,0.002991316,-0.010729863
GA,0.005417432,0.000466957,0.001790976,-0.005726476
GA,0.019631157,0.000402482,-0.000898857,0.004733365
GA,-0.002509915,-0.008977601,-0.000862977,0.00579555
GA,0.012573193,-0.001563774,0.000188868,0.000678936
GA,0.015474916,-0.00047509,0.000154505,0.00098542
GA,0.006185978,-0.01194073,-0.000875239,0.006284588
GA,0.006090664,-0.010355206,0.00014815,0.001702006
GA,0.001548376,-0.001252395,-0.000204697,0.00186628
GA,-0.001199727,-0.00057049,0.00113151,-0.003255965
GA,0.013602904,-0.001197423,0.000652256,-0.001428959
GA,-0.003527035,0.006275233,0.001089109,-0.003282025
GA,0.020941406,0.004060037,-0.000820227,0.004323729
GA,-0.002733453,0.004186116,0.000718663,-0.000533221
GA,-0.000775347,-0.024703456,0.000571569,-0.000767208
GA,0.019681295,0.000427324,-0.000669489,0.004314219
GA,-0.004353542,-0.015852568,0.000856912,-0.002422437
GA,0.01217129,0.002430295,-0.000614321,0.003299194
GA,0.010374385,-0.000974482,0.000132409,0.000941901
GA,-0.009050011,0.006742847,-8.32277E-05,0.001022159
GA,0.014815045,0.000973083,0.000622225,-0.000821404
GA,0.020265484,0.003747076,-0.00071005,0.00427611
GA,0.011405589,-0.000742572,-0.000718635,0.004998761
GA,0.021446661,0.002775679,-0.000902248,0.004981474
GA,-0.003306997,0.00570135,-0.000197262,0.005623138
GA,0.006304217,0.004812444,0.000300232,-0.000429838
GA,0.007628364,-0.011064572,0.000916994,-0.002642622
GA,0.017244688,0.000851361,-0.000449908,0.00379085
GA,0.006599237,-0.008124364,0.000412091,-0.000573642
GA,0.019125489,0.003345611,-0.0004632,0.003988992
GA,0.005840807,-0.009486319,0.000714942,-0.001148837
GA,-0.001873836,-0.005166601,-0.000715251,0.005792628
GA,0.005674603,0.006327326,0.000827253,-0.003334077
GA,0.018637276,-0.001487836,0.000201413,0.000801763
GA,-0.012226245,0.008400158,0.000332353,0.000850498
GA,0.007257847,-0.003517652,-7.42482E-05,0.001566305
GA,0.015630496,-0.003396287,-0.000332171,0.004490451
GA,0.020877158,0.002915179,-0.000707854,0.00496488
GA,0.016115652,-0.004737979,-0.000316201,0.002786556
GA,0.006288818,-0.005146029,-0.001619711,0.008633284
GA,0.022088028,0.004154658,-0.000681042,0.003947763
GA,-0.009567488,-0.004171863,0.000144943,-0.000779952
GA,0.017780579,0.003778121,0.000264172,0.001894368
GA,-0.005359449,-8.30229E-06,0.000459848,-0.001613791
GA,-0.002638819,-0.008379984,-0.000442182,0.00262927
GA,0.002567043,0.004615097,0.000937057,-7.34886E-05
GA,-0.010353404,0.019226347,0.001560052,-0.002144944
GA,0.021946083,0.003452808,-0.000853395,0.00499421
GA,0.012574202,-0.004679928,4.99918E-05,0.002522806
GA,0.018664975,0.001974228,0.000867532,-0.00133443
GA,-0.012958765,0.015265898,0.001038162,-0.001381934
GA,0.007520512,-0.000460783,0.001606027,-0.004378423
GA,0.01427879,-0.002066282,-0.000615963,0.004359962
GA,0.005197213,0.002032002,-0.000830653,0.006284963
GA,0.017476171,-0.001503161,-0.000278875,0.002410432
GA,0.008830328,-0.002240399,-0.000597834,0.003860015
GA,0.004256617,0.002543469,0.001584944,-0.00419176
GA,0.011120768,0.001005305,-0.001059883,0.007594239
GA,0.001523635,-0.013042945,-0.000987839,0.006464295
GA,0.010610467,0.009000337,0.001258895,-0.002210359
GA,0.020716268,0.002792582,-0.000392175,0.00367205
GA,0.016930977,0.000401158,0.000231087,0.001593839
GA,0.009355151,0.005600302,0.001464757,-0.004297431
GA,0.009262959,-0.002207444,0.000475704,-0.000172654
GA,0.000288969,0.001953691,4.64587E-05,0.001351627
GA,0.006115669,-0.004399646,0.000776397,-0.001199763
GA,0.019933206,0.001994047,-0.000994031,0.005216184
GA,0.008520292,0.001031424,-0.000803885,0.006821878
GA,0.01995965,0.005231089,-0.000332555,0.003200825
GA,0.015157154,0.006189976,-0.000691021,0.005638577
GA,0.014542335,-0.001185818,-0.00050238,0.003045613
GA,0.007690909,-0.003961512,0.000852786,-0.001599972
GA,0.021164643,0.002535962,0.000287922,0.000745691
GA,0.020840318,0.003769553,-1.4684E-05,0.002076167
GA,0.019387125,-0.000474844,-0.000239266,0.002494276
GA,0.014490509,-0.00031206,0.000831857,-0.00174563
GA,0.008527569,0.003009083,-0.000288769,0.002802612
GA,0.01843625,0.00552738,0.000284074,0.001291217
GA,0.012741556,0.007180457,0.001050146,-0.002551315
GA,0.006740298,-0.010800929,-0.000720096,0.002747671
GA,0.019172315,9.68542E-05,-0.000709743,0.004566797
GA,0.00908291,0.000478846,0.000627984,-0.001116705
GA,0.01031211,0.000297266,0.000286769,0.001670625
GA,0.018729578,0.000807167,-0.000737046,0.005152224
GA,0.019034394,0.000235763,8.98918E-05,0.001384966
GA,-0.005784445,0.014018926,0.000663153,0.001987052
GA,0.015527632,0.005022066,0.000983897,-0.001001389
GA,0.008738018,0.001333013,0.001352867,-0.003496545
GA,0.015898601,-0.002590278,0.000752516,-0.001890182
GA,0.010688488,-0.002645149,0.000530828,-0.000376038
GA,0.008699349,-0.003966593,0.000482211,-0.000247149
GA,0.020231482,0.002439419,-0.00080615,0.005192862
GA,6.99032E-05,-0.003174582,0.000587071,-0.001660005
GA,0.016517003,-0.002428416,-0.000272476,0.004280758
GA,0.001589432,-0.013650161,-0.001148589,0.00734794
GA,0.018141138,0.000165964,0.000429341,-7.43663E-05
GA,0.009703293,0.000269057,-0.000362464,0.003575105
GA,0.02078431,0.000829148,-0.000704515,0.004564048
GA,0.014466813,-0.001209965,-8.54744E-05,0.002355984
GA,-6.48343E-05,-0.001064289,0.000423941,0.000156714
GA,0.0100533,0.001470593,-0.000244572,0.002734009
GA,-0.004337474,0.003052154,0.001623111,-0.003990501
GA,0.00381743,0.005461744,0.000415178,0.003298922
GA,-0.013331272,-0.002420143,0.000591273,-0.002887878
GA,-0.008212483,-0.017816109,-7.7696E-05,0.000758
GA,0.014627852,-0.002647655,-0.00064221,0.004604256
GA,0.018416458,-0.000854619,-0.001288403,0.007499419
GA,0.00581611,-0.008268253,-0.000435667,0.002257114
GA,0.010099574,-0.001959512,0.000175018,0.001676132
GA,0.010547594,0.000334162,-0.000107117,0.002365211
GA,0.003394444,-0.001529799,0.000420682,-0.000307791
GA,0.012816197,0.001262977,0.000642681,-0.000692163
GA,0.011791453,0.002457197,0.000169875,-0.000106834
GA,0.018546258,0.000989069,-0.000704768,0.004008029
GA,0.018925813,0.001371615,-0.000823561,0.00525834
GA,0.012409161,0.001674194,0.00061884,-0.000227792
GA,-0.003682748,-0.0089354,-0.000351005,0.000226753
GA,0.015328753,0.003825475,-0.001347829,0.00760047
GA,0.000706115,-0.002706761,0.000657403,0.000496007
GA,0.020138255,0.001050898,-0.000428392,0.003328799
GA,0.01040703,0.000621429,-0.000234772,0.003811537
GA,0.012970698,0.002092221,-0.000441265,0.004891948
GA,0.008310606,-0.001562469,0.00107329,-0.000388542
GA,-0.0003278,0.010095314,0.000819138,-0.002368934
GA,-0.002290465,0.01396798,0.000852661,-0.000270555
GA,0.016362557,0.00425577,0.000213113,0.001420328
GA,-0.005310391,-0.012652081,0.000512529,-0.000708566
GA,0.018967332,0.002426456,-6.17877E-06,0.002032375
GA,0.004491864,-0.014657459,-0.001169139,0.007618426
GA,0.005803124,-0.006299108,-0.000443588,0.005822143
GA,0.015966188,-0.000580836,0.00016383,0.000152538
GA,0.018749386,-0.000290981,-0.000886216,0.005425878
GA,0.005477173,-0.002092375,0.000693216,-0.002312671
GA,-0.008662486,-0.00191186,-0.001017134,0.006899031
GA,-0.000573174,-0.006078024,0.001202507,-0.002550543
GA,0.014101861,-0.005136158,0.000397473,-0.000748001
GA,-0.015256214,0.000959403,0.000796586,-0.002675865
GA,0.018410736,0.002537972,-0.000251095,0.002907796
GA,0.016508614,0.001880838,0.000427154,0.000193453
GA,-0.012442825,0.006426416,-0.001337851,0.017509068
GA,0.021729742,0.002808785,-0.000941913,0.005011438
GA,0.010300371,-0.007223084,-0.000514658,0.003614217
GA,0.00397786,-0.006875032,0.000387902,4.59686E-05
GA,0.008190044,-0.003261323,0.000999461,-0.003404689
GA,-0.020895286,0.00791934,0.000521915,-0.005519612
GA,0.005502959,-0.008768943,0.000643636,0.000331467
GA,0.002320327,0.003698211,0.000919968,-0.000965013
GA,0.005108052,-0.004559525,0.00150509,-0.004558898
GA,0.02144363,0.001748827,-0.000906274,0.004960799
GA,0.020863444,0.003483052,-0.000371071,0.002733455
GA,0.009743505,-0.003764094,0.000592443,-0.000875642
GA,0.002444974,0.001929737,-0.000392481,0.004465571
GA,-0.000308589,-0.006421984,-0.001740635,0.00957354
GA,0.004669496,-0.00242169,0.000105788,0.001142712
GA,-0.004687168,-0.001434417,-0.000336402,0.004153313
GA,0.015888534,0.004549376,-0.000268132,0.003129585
GA,0.014275978,0.005408826,-0.000114647,0.002370287
GA,0.004856467,-0.003066976,0.000146517,0.000579259
GA,0.015322841,-0.003599739,0.000516841,-0.000160203
GA,0.018469547,0.005159078,0.000511755,-6.05214E-05
GA,0.014958914,0.004437137,0.000794657,-0.000876611
GA,0.014780161,-0.004916428,-0.001593448,0.0090459
GA,-0.008347976,0.001194853,-0.001100723,0.006421356
GA,-0.00421954,-0.011747441,-0.000803704,0.004925282
GA,0.01929602,-0.000420232,-0.000137762,0.001710921
GA,0.005713931,6.97469E-05,-0.000120898,0.003455186
GA,0.019837064,0.001321791,-0.000843132,0.005314904
GA,0.017402236,0.001906272,0.001689161,-0.005257873
GA,-0.001334326,-0.008776682,-0.000561107,0.004572147
GA,-0.000693869,0.00085946,0.001004547,-0.002401611
GA,-0.00027649,-0.009146639,0.001901909,-0.004801388
GA,0.00816208,-0.004050863,0.000340073,-0.000888357
GA,0.008636924,0.006952009,-0.000417145,0.005652935
GA,0.003874372,-0.001650481,6.1061E-05,0.002031034
GA,-0.000788174,-0.01920933,-8.00697E-05,0.002609364
GA,0.019223089,-0.001302035,-0.000865192,0.005316576
GA,-0.005597082,0.00237581,0.002307296,-0.010025978
GA,0.018773824,0.001905164,0.000431425,-0.000349755
GA,0.000594052,0.001951496,0.000605942,0.000157119
GA,0.002779904,0.011832091,0.000274688,0.002160475
GA,0.020814657,0.00128507,-0.000719052,0.004199331
GA,0.017850212,-0.002488458,-0.000479652,0.003929008
GA,0.011284035,0.007512314,0.000838021,-0.002102608
GA,0.01280999,-5.52797E-05,-5.68117E-05,0.00294785
GA,0.000915644,0.007933765,0.000574596,-8.57463E-05
GA,-0.010137932,0.022441825,0.001096604,-0.005038175
GA,0.002912759,0.003121372,0.000596227,-0.00186166
GA,0.005780163,0.003087173,0.000792207,-0.001278948
GA,0.014640792,-0.007017653,-0.000710664,0.004349325
GA,-0.003299307,0.000418299,0.000835511,-0.004292063
GA,0.020959958,0.001952657,-0.000894755,0.005441435
GA,0.003939605,0.007737637,0.000521876,-0.000302373
GA,0.004827207,-0.001418135,2.67531E-06,0.000433824
GA,0.013133489,-0.005778386,-0.000500064,0.003366781
GA,-0.000465498,-0.012289503,-0.000226853,0.002722615
GA,0.016474889,0.006173634,0.000591958,0.000180262
GA,0.018232735,0.00322481,0.000147012,0.002183716
GA,0.008724705,-0.004085649,0.000359272,0.00042448
GA,0.02231598,0.00393735,-0.000117641,0.002027959
GA,0.012369615,0.00328681,0.000890559,-0.002759015
GA,0.017981236,1.07401E-05,-0.00087275,0.005283415
GA,0.002155388,-0.000923032,0.000450468,0.001499084
GA,0.012683029,-0.001266905,-0.000832002,0.005363139
GA,0.010268369,0.006604743,0.00108077,-0.003022075
GA,0.019493329,0.001487693,-0.000453999,0.00300603
GA,0.009222918,0.003847178,0.000504665,0.001629646
GA,0.009168715,-0.002300052,0.001885134,-0.00496487
GA,-0.009128482,-0.006696215,-0.000784223,0.007244869
GA,0.011062641,0.00411602,0.004626909,-0.013743853
GA,-0.005713092,-0.002617276,-0.000675444,0.006844089
GA,0.009434277,-0.003039884,0.000468299,-0.00074459
GA,0.000649091,-0.003263715,0.00202448,-0.00753236
GA,0.016930704,-0.00196874,-0.000573234,0.004154999
GA,-0.037480422,-0.010567927,-0.000510974,0.000559289
GA,0.005942812,0.000179131,0.000661224,0.00011742
GA,0.020597503,0.002503469,-0.000378095,0.003553247
GA,0.019020152,0.001350427,0.000173792,0.001180624
GA,0.021571256,0.003378471,-0.000841982,0.004857915
GA,0.022107818,0.003729663,-0.000994168,0.005340785
GA,0.003933899,-0.009287889,0.000745846,-0.002033375
GA,0.000175743,-0.008377149,0.000245908,0.000304463
GA,-0.001663331,0.009493061,-0.00024885,0.002380796
GA,0.004763996,-0.001380048,-0.000221936,0.00442094
GA,0.010916626,0.002875335,0.00027383,0.000165672
GA,0.001216848,0.000699783,0.00108931,-0.002673295
GA,-0.014385541,0.000361549,-2.90302E-05,0.010459068
GA,0.005050661,0.010934628,0.000318946,0.002856288
GA,-0.011210799,-0.004648887,0.000427069,-0.0002786
GA,-0.014077992,0.006277647,-0.001590093,0.02086608
GA,0.013874686,0.005839115,0.000969597,-0.001227982
GA,0.020842363,0.000711339,-0.000889315,0.005394852
GA,0.010065316,0.010032304,-0.000432284,0.00492578
GA,0.018660719,0.003193485,-4.08952E-05,0.001815414
GA,-0.000123019,0.003780251,0.001771256,-0.004910285
GA,0.018518465,0.000362984,-0.000132799,0.00227222
GA,0.000992267,0.00295635,-0.000141556,0.004914395
GA,0.016344321,-0.001933187,0.000264302,0.00041714
GA,0.012621094,0.004312984,0.000403942,0.000698926
GA,-0.00022895,-0.003236613,0.000946372,-0.001294918
GA,-0.007509135,-0.015314702,0.000975967,-0.002529338
GA,0.003834005,0.001707987,0.000909314,0.000367399
GA,0.005941492,-0.006908047,0.000775691,-0.002958344
GA,-0.01168522,-0.006206199,-0.001740207,0.008029225
GA,-0.00113312,0.00286856,0.000838197,-0.000887845
GA,0.001740847,-0.009478324,-0.000411191,0.001505455
GA,-0.014156296,-0.005982394,0.00026557,-0.001195062
GA,0.01397738,0.000234055,-0.000738122,0.005541562
GA,0.010540442,-0.011116181,-0.000638146,0.004505554
GA,0.014014765,0.005230826,0.000120464,0.003258368
GA,0.01452134,0.002680565,-0.000161978,0.002807074
GA,-0.017322854,0.004317892,-0.000236707,0.008009095
GA,0.009769936,0.002244602,0.000250464,0.000475964
GA,0.01343525,-0.000972628,0.000381314,-0.000243455
GA,0.018389977,0.005481584,0.00015535,0.001581716
GA,0.019584859,0.001750864,0.000102681,0.001678162
GA,0.012827857,-0.00122327,-7.74677E-05,0.002519696
GA,-0.009458223,-0.005727176,0.000267209,-0.001167236
GA,-0.007490086,-0.00318054,0.000250449,-0.004541165
GA,-0.014025055,0.014333208,0.00116869,-0.001312648
GA,-0.004580365,-0.010935457,-0.00092437,0.003713742
GA,0.013599416,-3.27755E-05,0.00015929,0.001720695
GA,0.013503961,0.003896591,6.93878E-05,0.001439992
GA,0.019831326,0.00329405,-0.000191164,0.002752987
GA,0.004611885,0.013657025,0.00125996,-0.001734032
GA,0.004878922,-0.001435468,-0.000396445,0.003176644
GA,0.01503169,0.001531142,-0.000226005,0.003020908
GA,0.017481234,-0.001543498,0.00088961,-0.002189525
GA,0.01809794,0.001787235,0.000880636,-0.001986969
GA,-0.00312045,0.010425506,0.000596593,0.001968358
GA,0.019515364,-0.001582027,-0.000653803,0.004080504
GA,0.007153243,-0.001164249,-0.00030186,0.004198538
GA,0.003995309,-0.007779598,0.001185769,-0.002560895
