Sample,FFT_#,q#,Vol_wt
GA,7,7,2372.335086
GA,6,6,7713.444526
GA,10,6,1450.227288
GA,9,5,7535.599093
GA,8,4,5319.13702
GA,9,6,11751.76555
GA,12,11,92727.38485
GA,10,5,6330.182055
GA,11,6,4159.585791
GA,11,6,18227.17672
GA,6,5,3187.466074
GA,11,6,9163.933009
GA,11,7,6476.222885
GA,7,4,5087.176113
GA,8,5,30113.15324
GA,7,4,1810.302267
GA,8,6,2066.854862
GA,12,8,20062.20595
GA,12,6,41254.10846
GA,7,3,3833.006608
GA,11,8,8940.740055
GA,9,7,10270.61328
GA,10,10,71612.73575
GA,9,6,22260.25778
GA,9,4,4084.461424
GA,7,5,20134.99963
GA,2,3,1105.674816
GA,9,6,13536.54832
GA,7,7,14989.05876
GA,9,6,4807.763417
GA,5,3,4132.702596
GA,9,4,8282.27548
GA,10,4,13337.63941
GA,12,6,56285.32872
GA,6,2,16656.48191
GA,11,9,25320.15883
GA,7,8,3975.285637
GA,9,6,19298.7176
GA,8,3,4264.980274
GA,8,5,935.6006727
GA,12,8,12911.36232
GA,9,3,15507.73093
GA,8,7,24489.44943
GA,10,8,12832.93025
GA,5,5,899.8271562
GA,8,3,24864.56482
GA,6,5,4731.711702
GA,7,6,12234.36115
GA,6,3,1284.963943
GA,9,7,4644.89356
GA,8,5,9498.597895
GA,6,4,2910.888101
GA,10,9,6429.494365
GA,9,4,3434.347587
GA,9,6,29047.11285
GA,7,3,14849.00048
GA,4,2,1482.544463
GA,8,18,34797.77443
GA,8,4,9209.491815
GA,8,4,19352.60081
GA,6,2,1959.105548
GA,9,4,10325.22351
GA,6,3,5389.393578
GA,12,7,25452.9477
GA,10,9,82226.76002
GA,9,5,10266.97799
GA,10,6,11159.56431
GA,9,6,4698.040068
GA,9,7,3145.692065
GA,11,10,12450.92048
GA,11,5,72469.18316
GA,10,7,56227.68087
GA,10,7,11339.53539
GA,11,5,58499.20895
GA,10,5,43388.31385
GA,6,5,6501.192899
GA,8,5,5121.750741
GA,9,4,4398.63743
GA,12,12,31418.70252
GA,6,5,3244.274277
GA,5,3,3540.927214
GA,11,11,19070.25945
GA,6,3,3101.662733
GA,8,3,24649.9804
GA,8,3,12954.56763
GA,8,3,1522.793603
GA,7,5,5289.952745
GA,10,7,11915.73308
GA,8,5,10735.99977
GA,7,5,5170.862523
GA,11,12,50663.15684
GA,8,5,17635.91068
GA,7,5,1225.399327
GA,9,6,9237.564445
GA,10,5,8857.515216
GA,10,6,13009.62703
GA,2,2,2612.78955
GA,3,2,6252.953848
GA,10,4,83598.49158
GA,10,6,7912.66767
GA,8,3,7956.054332
GA,7,5,13800.6066
GA,6,3,2717.184865
GA,11,6,15245.58608
GA,8,4,11152.08678
GA,11,6,39099.31108
GA,8,5,2858.484064
GA,8,5,24077.56714
GA,4,3,1207.537493
GA,9,8,12676.54134
GA,6,2,16592.42283
GA,11,12,45074.82229
GA,12,5,45021.23643
GA,6,2,32272.64849
GA,8,5,7287.650199
GA,5,3,8874.832582
GA,6,4,1327.032074
GA,6,3,5459.959406
GA,8,5,6395.298171
GA,7,6,4591.946492
GA,6,4,14557.94173
GA,5,3,8847.132692
GA,5,2,1321.518842
GA,9,6,16239.44329
GA,8,5,17670.76916
GA,6,3,5284.122838
GA,4,4,4202.718124
GA,8,4,25689.5769
GA,8,3,24106.56305
GA,6,4,5530.827904
